3892,10005,NY10,NY
3893,10006,NY10,NY
3894,10007,NY07,NY
3895,10007,NY10,NY
3896,10008,NY07,NY
3897,10008,NY10,NY
3898,10009,NY07,NY
3899,10009,NY12,NY
3900,10010,NY12,NY
3901,10011,NY10,NY
3902,10011,NY12,NY
3903,10012,NY07,NY
3904,10012,NY10,NY
3905,10012,NY12,NY
3906,10013,NY07,NY
3907,10013,NY10,NY
3908,10014,NY10,NY
3909,10016,NY12,NY
3910,10017,NY12,NY
3911,10018,NY12,NY
3912,10018,NY10,NY
3913,10019,NY10,NY
3914,10019,NY12,NY
3915,10020,NY12,NY
3916,10021,NY12,NY
3917,10022,NY12,NY
3918,10023,NY10,NY
3919,10024,NY13,NY
3920,10024,NY10,NY
3921,10025,NY10,NY
3922,10025,NY13,NY
3923,10026,NY10,NY
3924,10026,NY13,NY
3925,10027,NY10,NY
3926,10027,NY13,NY
3927,10028,NY12,NY
3928,10029,NY12,NY
3929,10029,NY13,NY
3930,10030,NY13,NY
3931,10031,NY13,NY
3932,10032,NY13,NY
3933,10033,NY13,NY
3934,10034,NY13,NY
3935,10035,NY12,NY
3936,10035,NY13,NY
3937,10036,NY10,NY
3938,10036,NY12,NY
3939,10037,NY13,NY
3940,10038,NY07,NY
3941,10038,NY10,NY
3942,10039,NY13,NY
4161,10504,NY18,NY
4162,10505,NY18,NY
4163,10506,NY18,NY
4164,10507,NY18,NY
4165,10509,NY18,NY
4166,10510,NY17,NY
4167,10511,NY17,NY
4168,10512,NY18,NY
4169,10514,NY17,NY
4170,10516,NY18,NY
4171,10517,NY17,NY
4172,10518,NY18,NY
4173,10519,NY18,NY
4174,10520,NY17,NY
4175,10521,NY17,NY
4176,10522,NY17,NY
4177,10523,NY17,NY
4178,10524,NY18,NY
4179,10526,NY18,NY
4180,10527,NY18,NY
4181,10528,NY16,NY
4182,10528,NY17,NY
4183,10530,NY16,NY
4184,10530,NY17,NY
4185,10532,NY17,NY
4186,10533,NY17,NY
4187,10535,NY17,NY
4188,10536,NY18,NY
4189,10537,NY17,NY
4190,10537,NY18,NY
4191,10538,NY16,NY
4192,10540,NY18,NY
4193,10541,NY18,NY
4194,10542,NY18,NY
4195,10543,NY16,NY
4196,10545,NY17,NY
4197,10546,NY17,NY
4198,10547,NY17,NY
4199,10548,NY17,NY
4200,10549,NY17,NY
4201,10549,NY18,NY
4202,10550,NY16,NY
4203,10551,NY16,NY
4204,10552,NY16,NY
4205,10553,NY16,NY
4206,10560,NY18,NY
4207,10562,NY17,NY
4208,10566,NY17,NY
4209,10567,NY17,NY
4210,10570,NY17,NY
4211,10573,NY16,NY
4212,10573,NY17,NY
4213,10576,NY18,NY
4214,10577,NY17,NY
4215,10578,NY18,NY
4216,10579,NY18,NY
4217,10580,NY16,NY
4218,10580,NY17,NY
4219,10583,NY16,NY
4220,10583,NY17,NY
4221,10587,NY17,NY
4222,10587,NY18,NY
4223,10588,NY17,NY
4224,10588,NY18,NY
4225,10589,NY18,NY
4226,10590,NY18,NY
4227,10591,NY17,NY
4228,10594,NY17,NY
4229,10595,NY17,NY
4230,10596,NY17,NY
4231,10597,NY18,NY
4232,10598,NY18,NY
4233,10598,NY17,NY
4234,10601,NY17,NY
4235,10602,NY17,NY
4236,10603,NY17,NY
4237,10604,NY17,NY
4238,10605,NY17,NY
4239,10606,NY17,NY
4240,10607,NY17,NY
4241,10610,NY17,NY
4242,10701,NY16,NY
4243,10702,NY16,NY
4244,10703,NY16,NY
4245,10704,NY16,NY
4246,10705,NY16,NY
4247,10706,NY16,NY
4248,10707,NY16,NY
4249,10708,NY16,NY
4250,10709,NY16,NY
4251,10710,NY16,NY
4252,10801,NY16,NY
4253,10802,NY16,NY
4254,10803,NY16,NY
4255,10804,NY16,NY
4256,10805,NY16,NY
4257,10901,NY17,NY
4258,10910,NY18,NY
4259,10911,NY18,NY
4260,10912,NY18,NY
4261,10913,NY17,NY
4262,10914,NY18,NY
4263,10915,NY18,NY
4264,10916,NY18,NY
4265,10917,NY18,NY
4266,10918,NY18,NY
4267,10919,NY18,NY
4268,10920,NY17,NY
4269,10921,NY18,NY
4270,10922,NY18,NY
4271,10923,NY17,NY
4272,10924,NY18,NY
4273,10925,NY18,NY
4274,10926,NY18,NY
4275,10927,NY17,NY
4276,10928,NY18,NY
4277,10930,NY18,NY
4278,10931,NY17,NY
4279,10932,NY18,NY
4280,10933,NY18,NY
4281,10940,NY18,NY
4282,10940,NY19,NY
4283,10941,NY18,NY
4284,10949,NY18,NY
4285,10950,NY18,NY
4286,10952,NY17,NY
4287,10953,NY18,NY
4288,10954,NY17,NY
4289,10956,NY17,NY
4290,10958,NY18,NY
4291,10959,NY18,NY
4292,10960,NY17,NY
4293,10962,NY17,NY
4294,10963,NY18,NY
4295,10964,NY17,NY
4296,10965,NY17,NY
4297,10968,NY17,NY
4298,10969,NY18,NY
4299,10970,NY17,NY
4300,10973,NY18,NY
4301,10974,NY17,NY
4302,10975,NY18,NY
4303,10976,NY17,NY
4304,10977,NY17,NY
4305,10979,NY18,NY
4306,10980,NY17,NY
4307,10981,NY18,NY
4308,10982,NY17,NY
4309,10983,NY17,NY
4310,10984,NY17,NY
4311,10985,NY18,NY
4312,10986,NY17,NY
4313,10987,NY18,NY
4314,10988,NY18,NY
4315,10989,NY17,NY
4316,10990,NY18,NY
4317,10992,NY18,NY
4318,10993,NY17,NY
4319,10994,NY17,NY
4320,10996,NY18,NY
4321,10997,NY18,NY
4322,10998,NY18,NY
4323,11001,NY03,NY
4324,11001,NY04,NY
4325,11001,NY05,NY
4326,11002,NY03,NY
4327,11002,NY04,NY
4328,11002,NY05,NY
4329,11003,NY04,NY
4330,11003,NY05,NY
4331,11004,NY03,NY
4332,11005,NY03,NY
4333,11010,NY04,NY
4334,11010,NY05,NY
4335,11020,NY03,NY
4336,11021,NY03,NY
4337,11022,NY03,NY
4338,11023,NY03,NY
4339,11024,NY03,NY
4340,11025,NY03,NY
4341,11026,NY03,NY
4342,11027,NY03,NY
4343,11030,NY03,NY
4344,11040,NY03,NY
4345,11040,NY04,NY
4346,11041,NY03,NY
4347,11041,NY04,NY
4348,11042,NY03,NY
4349,11050,NY03,NY
4350,11051,NY03,NY
4351,11052,NY03,NY
4352,11053,NY03,NY
4353,11054,NY03,NY
4354,11055,NY03,NY
4355,11096,NY04,NY
4356,11096,NY05,NY
4357,11101,NY12,NY
4358,11101,NY14,NY
4359,11102,NY14,NY
4360,11102,NY12,NY
4361,11103,NY12,NY
4362,11103,NY14,NY
4363,11104,NY14,NY
4364,11105,NY14,NY
4365,11106,NY12,NY
4366,11109,NY12,NY
4367,11120,NY12,NY
4368,11120,NY14,NY
4369,11201,NY07,NY
4370,11201,NY08,NY
4371,11202,NY07,NY
4372,11202,NY08,NY
4373,11203,NY09,NY
4374,11204,NY10,NY
4375,11205,NY07,NY
4376,11205,NY08,NY
4377,11206,NY07,NY
4378,11206,NY08,NY
4597,11572,NY04,NY
4598,11575,NY04,NY
4599,11576,NY03,NY
4600,11577,NY03,NY
4601,11579,NY03,NY
4602,11580,NY04,NY
4603,11580,NY05,NY
4604,11581,NY05,NY
4605,11581,NY04,NY
4606,11582,NY04,NY
4607,11582,NY05,NY
4608,11590,NY03,NY
4609,11590,NY04,NY
4610,11596,NY04,NY
4611,11596,NY03,NY
4612,11598,NY04,NY
4613,11599,NY04,NY
4614,11690,NY05,NY
4615,11691,NY05,NY
4616,11692,NY05,NY
4617,11693,NY05,NY
4618,11694,NY05,NY
4619,11695,NY05,NY
4620,11697,NY05,NY
4621,11701,NY02,NY
4622,11702,NY02,NY
4623,11703,NY02,NY
4624,11704,NY02,NY
4625,11705,NY02,NY
4626,11706,NY01,NY
4627,11706,NY02,NY
4628,11707,NY02,NY
4629,11709,NY03,NY
4630,11710,NY04,NY
4631,11713,NY01,NY
4632,11714,NY02,NY
4633,11714,NY03,NY
4634,11715,NY01,NY
4635,11715,NY02,NY
4636,11716,NY02,NY
4637,11717,NY02,NY
4638,11718,NY02,NY
4639,11719,NY01,NY
4640,11720,NY01,NY
4641,11721,NY03,NY
4642,11722,NY01,NY
4643,11722,NY02,NY
4644,11724,NY03,NY
4645,11725,NY01,NY
4646,11725,NY03,NY
4647,11726,NY02,NY
4648,11727,NY01,NY
4649,11729,NY02,NY
4650,11729,NY03,NY
4651,11730,NY02,NY
4652,11731,NY03,NY
4653,11732,NY03,NY
4654,11733,NY01,NY
4655,11735,NY02,NY
4656,11735,NY03,NY
4657,11736,NY02,NY
4658,11736,NY03,NY
4659,11737,NY02,NY
4660,11737,NY03,NY
4661,11738,NY01,NY
4662,11739,NY02,NY
4663,11740,NY03,NY
4664,11741,NY02,NY
4665,11741,NY01,NY
4666,11742,NY01,NY
4667,11743,NY03,NY
4668,11746,NY02,NY
4669,11746,NY03,NY
4670,11747,NY03,NY
4671,11749,NY01,NY
4672,11749,NY02,NY
4673,11751,NY02,NY
4674,11752,NY02,NY
4675,11753,NY03,NY
4676,11754,NY01,NY
4677,11754,NY03,NY
4678,11755,NY01,NY
4679,11756,NY02,NY
4680,11756,NY03,NY
4681,11757,NY02,NY
4682,11758,NY02,NY
4683,11760,NY02,NY
4684,11760,NY03,NY
4685,11760,NY01,NY
4686,11762,NY02,NY
4687,11763,NY01,NY
4688,11764,NY01,NY
4689,11765,NY03,NY
4690,11766,NY01,NY
4691,11767,NY01,NY
4692,11767,NY02,NY
4693,11768,NY01,NY
4694,11768,NY03,NY
4695,11769,NY02,NY
4696,11770,NY01,NY
4697,11770,NY02,NY
4698,11771,NY03,NY
4699,11772,NY01,NY
4700,11772,NY02,NY
4701,11773,NY03,NY
4702,11774,NY02,NY
4703,11774,NY03,NY
4704,11775,NY03,NY
4705,11776,NY01,NY
4706,11777,NY01,NY
4707,11778,NY01,NY
4708,11779,NY02,NY
4709,11779,NY01,NY
4710,11780,NY01,NY
4711,11782,NY02,NY
4712,11782,NY01,NY
4713,11783,NY02,NY
4714,11784,NY01,NY
4715,11786,NY01,NY
4716,11787,NY03,NY
4717,11787,NY01,NY
4718,11788,NY02,NY
4719,11788,NY03,NY
4720,11788,NY01,NY
4721,11789,NY01,NY
4722,11790,NY01,NY
4723,11791,NY03,NY
4724,11792,NY01,NY
4725,11793,NY02,NY
4726,11793,NY04,NY
4727,11794,NY01,NY
4728,11795,NY02,NY
4729,11796,NY02,NY
4730,11797,NY03,NY
4731,11798,NY02,NY
4732,11801,NY03,NY
4733,11801,NY04,NY
4734,11802,NY03,NY
4735,11802,NY04,NY
4736,11803,NY03,NY
4737,11804,NY03,NY
4738,11815,NY03,NY
4739,11815,NY04,NY
4740,11819,NY03,NY
4741,11819,NY04,NY
4742,11853,NY03,NY
4743,11854,NY04,NY
4744,11854,NY03,NY
4745,11901,NY01,NY
4746,11930,NY01,NY
4747,11931,NY01,NY
4748,11932,NY01,NY
4749,11933,NY01,NY
4750,11934,NY01,NY
4751,11935,NY01,NY
4752,11937,NY01,NY
4753,11939,NY01,NY
4754,11940,NY01,NY
4755,11941,NY01,NY
4756,11942,NY01,NY
4757,11944,NY01,NY
4758,11946,NY01,NY
4759,11947,NY01,NY
4760,11948,NY01,NY
4761,11949,NY01,NY
4762,11950,NY01,NY
4763,11951,NY01,NY
4764,11952,NY01,NY
4765,11953,NY01,NY
4766,11954,NY01,NY
4767,11955,NY01,NY
4768,11956,NY01,NY
4769,11957,NY01,NY
4770,11958,NY01,NY
4771,11959,NY01,NY
4772,11960,NY01,NY
4773,11961,NY01,NY
4774,11962,NY01,NY
4775,11963,NY01,NY
4776,11964,NY01,NY
4777,11965,NY01,NY
4778,11967,NY01,NY
4779,11968,NY01,NY
4780,11969,NY01,NY
4781,11970,NY01,NY
4782,11971,NY01,NY
4783,11972,NY01,NY
4784,11973,NY01,NY
4785,11975,NY01,NY
4786,11976,NY01,NY
4787,11977,NY01,NY
4788,11978,NY01,NY
4789,11980,NY01,NY
4790,12007,NY20,NY
4791,12008,NY20,NY
4792,12009,NY20,NY
4793,12010,NY20,NY
4794,12010,NY21,NY
4795,12015,NY19,NY
4796,12016,NY21,NY
4797,12016,NY20,NY
4798,12017,NY19,NY
4799,12018,NY19,NY
4800,12019,NY20,NY
4801,12020,NY20,NY
4802,12020,NY21,NY
4803,12022,NY19,NY
4804,12023,NY20,NY
271,01105,MA01,MA
272,01106,MA01,MA
273,01107,MA01,MA
274,01108,MA01,MA
275,01109,MA01,MA
276,01111,MA01,MA
277,01115,MA01,MA
278,01116,MA01,MA
279,01118,MA01,MA
280,01119,MA01,MA
281,01128,MA01,MA
282,01129,MA01,MA
283,01138,MA01,MA
284,01139,MA01,MA
285,01144,MA01,MA
286,01151,MA01,MA
287,01152,MA01,MA
288,01199,MA01,MA
289,01201,MA01,MA
290,01202,MA01,MA
291,01203,MA01,MA
292,01220,MA01,MA
293,01222,MA01,MA
294,01223,MA01,MA
295,01224,MA01,MA
296,01225,MA01,MA
297,01226,MA01,MA
298,01227,MA01,MA
299,01229,MA01,MA
300,01230,MA01,MA
301,01235,MA01,MA
302,01236,MA01,MA
303,01237,MA01,MA
304,01238,MA01,MA
305,01240,MA01,MA
306,01242,MA01,MA
307,01243,MA01,MA
308,01244,MA01,MA
309,01245,MA01,MA
310,01247,MA01,MA
311,01252,MA01,MA
312,01253,MA01,MA
313,01254,MA01,MA
314,01255,MA01,MA
315,01256,MA01,MA
316,01257,MA01,MA
317,01258,MA01,MA
318,01259,MA01,MA
319,01260,MA01,MA
320,01262,MA01,MA
321,01263,MA01,MA
322,01264,MA01,MA
323,01266,MA01,MA
324,01267,MA01,MA
325,01270,MA01,MA
326,01301,MA02,MA
327,01301,MA01,MA
328,01302,MA01,MA
329,01302,MA02,MA
330,01330,MA01,MA
331,01331,MA02,MA
332,01337,MA01,MA
333,01338,MA01,MA
334,01339,MA01,MA
335,01340,MA01,MA
336,01341,MA01,MA
337,01342,MA02,MA
338,01343,MA01,MA
339,01344,MA02,MA
340,01346,MA01,MA
341,01347,MA02,MA
342,01349,MA02,MA
343,01350,MA01,MA
344,01351,MA02,MA
345,01354,MA02,MA
346,01355,MA02,MA
347,01360,MA02,MA
348,01364,MA02,MA
349,01366,MA02,MA
350,01367,MA01,MA
351,01368,MA02,MA
352,01370,MA02,MA
353,01370,MA01,MA
354,01373,MA02,MA
355,01375,MA02,MA
356,01376,MA02,MA
357,01378,MA02,MA
358,01379,MA02,MA
359,01380,MA02,MA
360,01420,MA03,MA
361,01420,MA02,MA
362,01430,MA03,MA
363,01431,MA03,MA
364,01432,MA03,MA
365,01434,MA03,MA
366,01436,MA02,MA
367,01438,MA02,MA
368,01440,MA03,MA
369,01440,MA02,MA
370,01441,MA03,MA
371,01441,MA02,MA
372,01450,MA03,MA
373,01451,MA03,MA
374,01452,MA02,MA
375,01453,MA03,MA
376,01453,MA02,MA
377,01460,MA03,MA
378,01462,MA03,MA
379,01463,MA03,MA
380,01464,MA03,MA
381,01467,MA03,MA
382,01468,MA02,MA
383,01469,MA03,MA
384,01470,MA03,MA
385,01471,MA03,MA
386,01472,MA03,MA
387,01473,MA03,MA
388,01474,MA03,MA
389,01475,MA02,MA
390,01475,MA03,MA
391,01477,MA02,MA
392,01477,MA03,MA
393,01501,MA02,MA
394,01503,MA03,MA
395,01504,MA02,MA
396,01505,MA02,MA
397,01506,MA01,MA
398,01507,MA01,MA
399,01508,MA01,MA
400,01509,MA01,MA
401,01510,MA03,MA
402,01515,MA01,MA
403,01516,MA02,MA
404,01517,MA02,MA
405,01518,MA01,MA
406,01519,MA02,MA
407,01520,MA02,MA
408,01521,MA01,MA
409,01522,MA02,MA
410,01523,MA03,MA
411,01524,MA02,MA
412,01525,MA02,MA
413,01526,MA02,MA
414,01527,MA02,MA
415,01529,MA02,MA
416,01531,MA02,MA
417,01532,MA02,MA
418,01534,MA02,MA
419,01535,MA02,MA
420,01536,MA02,MA
421,01537,MA02,MA
422,01538,MA02,MA
423,01540,MA02,MA
424,01541,MA02,MA
425,01542,MA02,MA
426,01543,MA02,MA
427,01545,MA02,MA
428,01546,MA02,MA
429,01550,MA01,MA
430,01560,MA02,MA
431,01561,MA03,MA
432,01562,MA02,MA
433,01564,MA02,MA
434,01566,MA01,MA
435,01568,MA02,MA
436,01569,MA02,MA
437,01570,MA02,MA
438,01571,MA01,MA
439,01580,MA02,MA
440,01580,MA05,MA
441,01581,MA02,MA
442,01581,MA05,MA
443,01582,MA02,MA
444,01582,MA05,MA
445,01583,MA02,MA
446,01585,MA01,MA
447,01585,MA02,MA
448,01586,MA02,MA
449,01588,MA02,MA
450,01590,MA02,MA
451,01601,MA02,MA
452,01602,MA02,MA
453,01603,MA02,MA
454,01604,MA02,MA
455,01605,MA02,MA
456,01606,MA02,MA
457,01607,MA02,MA
458,01608,MA02,MA
459,01609,MA02,MA
460,01610,MA02,MA
461,01611,MA02,MA
462,01612,MA02,MA
463,01613,MA02,MA
464,01614,MA02,MA
465,01615,MA02,MA
466,01653,MA02,MA
467,01654,MA02,MA
468,01655,MA02,MA
469,01701,MA05,MA
470,01702,MA05,MA
471,01703,MA05,MA
472,01704,MA05,MA
473,01705,MA05,MA
474,01718,MA03,MA
475,01719,MA03,MA
476,01720,MA03,MA
477,01721,MA05,MA
478,01730,MA06,MA
479,01730,MA05,MA
480,01731,MA06,MA
481,01731,MA05,MA
482,01740,MA03,MA
483,01741,MA03,MA
484,01742,MA03,MA
485,01745,MA05,MA
486,01746,MA05,MA
487,01747,MA04,MA
488,01748,MA04,MA
925,02714,MA09,MA
926,02715,MA04,MA
927,02717,MA04,MA
928,02718,MA04,MA
929,02719,MA09,MA
930,02720,MA04,MA
931,02720,MA09,MA
932,02721,MA04,MA
933,02721,MA09,MA
934,02722,MA04,MA
935,02722,MA09,MA
936,02723,MA04,MA
937,02723,MA09,MA
938,02724,MA09,MA
939,02725,MA04,MA
940,02726,MA04,MA
941,02738,MA09,MA
942,02739,MA09,MA
943,02740,MA09,MA
944,02741,MA09,MA
945,02742,MA09,MA
946,02743,MA09,MA
947,02744,MA09,MA
948,02745,MA09,MA
949,02746,MA09,MA
950,02747,MA09,MA
951,02748,MA09,MA
952,02760,MA04,MA
953,02761,MA04,MA
954,02762,MA04,MA
955,02763,MA04,MA
956,02764,MA04,MA
957,02766,MA04,MA
958,02767,MA08,MA
959,02767,MA04,MA
960,02768,MA04,MA
961,02768,MA08,MA
962,02769,MA04,MA
963,02770,MA09,MA
964,02771,MA04,MA
965,02777,MA04,MA
966,02779,MA04,MA
967,02780,MA04,MA
968,02783,MA08,MA
969,02790,MA04,MA
970,02790,MA09,MA
971,02791,MA09,MA
972,02801,RI01,RI
973,02802,RI01,RI
974,02804,RI02,RI
975,02806,RI01,RI
976,02807,RI02,RI
977,02808,RI02,RI
978,02809,RI01,RI
979,02812,RI02,RI
980,02813,RI02,RI
981,02814,RI01,RI
982,02814,RI02,RI
983,02815,RI02,RI
984,02816,RI02,RI
985,02817,RI02,RI
986,02818,RI02,RI
987,02822,RI02,RI
988,02823,RI02,RI
989,02824,RI01,RI
990,02825,RI02,RI
991,02826,RI02,RI
992,02827,RI02,RI
993,02828,RI01,RI
994,02828,RI02,RI
995,02829,RI01,RI
996,02829,RI02,RI
997,02830,RI02,RI
998,02831,RI02,RI
999,02832,RI02,RI
1000,02833,RI02,RI
1001,02835,RI01,RI
1002,02836,RI02,RI
1003,02837,RI01,RI
1004,02838,RI01,RI
1005,02839,RI02,RI
1006,02840,RI01,RI
1007,02841,RI01,RI
1008,02842,RI01,RI
1009,02852,RI02,RI
1010,02857,RI02,RI
1011,02858,RI02,RI
1012,02859,RI02,RI
1013,02860,RI01,RI
1014,02861,MA04,MA
1015,02861,RI01,RI
1016,02862,RI01,RI
1017,02863,RI01,RI
1018,02864,RI01,RI
1019,02865,RI01,RI
1020,02871,RI01,RI
1021,02872,RI01,RI
1022,02873,RI02,RI
1023,02874,RI02,RI
1024,02875,RI02,RI
1025,02876,RI01,RI
1026,02877,RI02,RI
1027,02878,RI01,RI
1028,02879,RI02,RI
1029,02880,RI02,RI
1030,02881,RI02,RI
1031,02882,RI02,RI
1032,02883,RI02,RI
1033,02885,RI01,RI
1034,02886,RI02,RI
1035,02887,RI02,RI
1036,02888,RI02,RI
1037,02889,RI02,RI
1038,02891,RI02,RI
1039,02892,RI02,RI
1040,02893,RI02,RI
1041,02894,RI02,RI
1042,02895,RI01,RI
1043,02896,RI01,RI
1044,02898,RI02,RI
1045,02901,RI01,RI
1046,02901,RI02,RI
1047,02902,RI01,RI
1048,02902,RI02,RI
1049,02903,RI01,RI
1050,02903,RI02,RI
1051,02904,RI01,RI
1052,02904,RI02,RI
1053,02905,RI01,RI
1054,02905,RI02,RI
1055,02906,RI01,RI
1056,02907,RI01,RI
1057,02907,RI02,RI
1058,02908,RI01,RI
1059,02908,RI02,RI
1060,02909,RI01,RI
1061,02909,RI02,RI
1062,02910,RI01,RI
1063,02910,RI02,RI
1064,02911,RI01,RI
1065,02911,RI02,RI
1066,02912,RI01,RI
1067,02914,RI01,RI
1068,02915,RI01,RI
1069,02916,RI01,RI
1070,02917,RI01,RI
1071,02918,RI01,RI
1072,02918,RI02,RI
1073,02919,RI02,RI
1074,02920,RI02,RI
1075,02921,RI02,RI
1076,02940,RI01,RI
1077,02940,RI02,RI
1078,03031,NH01,NH
1079,03031,NH02,NH
1080,03032,NH01,NH
1081,03033,NH02,NH
1082,03034,NH01,NH
1083,03034,NH02,NH
1084,03036,NH01,NH
1085,03037,NH02,NH
1086,03038,NH01,NH
1087,03040,NH01,NH
1088,03040,NH02,NH
1089,03041,NH01,NH
1090,03042,NH01,NH
1091,03043,NH02,NH
1092,03044,NH01,NH
1093,03045,NH01,NH
1094,03046,NH02,NH
1095,03047,NH02,NH
1096,03048,NH02,NH
1097,03049,NH02,NH
1098,03051,NH02,NH
1099,03052,NH02,NH
1100,03053,NH01,NH
1101,03054,NH01,NH
1102,03055,NH02,NH
1103,03057,NH02,NH
1104,03060,NH02,NH
1105,03061,NH02,NH
1106,03062,NH02,NH
1107,03063,NH02,NH
1108,03064,NH02,NH
1109,03070,NH02,NH
1110,03071,NH02,NH
1111,03073,NH02,NH
1112,03076,NH02,NH
1113,03077,NH01,NH
1114,03079,NH02,NH
1115,03082,NH02,NH
1116,03084,NH02,NH
1117,03086,NH02,NH
1118,03087,NH02,NH
1119,03101,NH01,NH
1120,03102,NH01,NH
1121,03103,NH01,NH
1122,03104,NH01,NH
1123,03105,NH01,NH
1124,03106,NH01,NH
1125,03107,NH01,NH
1126,03108,NH01,NH
1127,03109,NH01,NH
1128,03110,NH01,NH
1129,03111,NH01,NH
1130,03215,NH02,NH
1131,03216,NH02,NH
1132,03217,NH02,NH
1133,03218,NH01,NH
1134,03220,NH02,NH
1135,03220,NH01,NH
1136,03221,NH02,NH
1137,03222,NH02,NH
1138,03223,NH01,NH
1139,03223,NH02,NH
1140,03224,NH02,NH
1141,03225,NH01,NH
1142,03226,NH01,NH
1579,04412,ME02,ME
1580,04413,ME02,ME
1581,04414,ME02,ME
1582,04415,ME02,ME
1583,04416,ME02,ME
1584,04417,ME02,ME
1585,04418,ME02,ME
1586,04419,ME02,ME
1587,04420,ME02,ME
1588,04421,ME02,ME
1589,04422,ME02,ME
